,Voltage (V),Current (A)
0,0.0,-2.972868e-10
1,0.043478260869565216,-5.975318e-10
2,0.08695652173913043,2.919148e-09
3,0.13043478260869565,1.463282e-08
4,0.17391304347826086,4.692554e-08
5,0.21739130434782608,1.342885e-07
6,0.2608695652173913,3.736355e-07
7,0.30434782608695654,1.060835e-06
8,0.34782608695652173,3.126723e-06
9,0.3913043478260869,9.785597e-06
10,0.43478260869565216,3.348126e-05
11,0.4782608695652174,0.0001066699
12,0.5217391304347826,0.0002728344
13,0.5652173913043478,0.0005481532
14,0.6086956521739131,0.000905345
15,0.6521739130434783,0.001318119
16,0.6956521739130435,0.001765099
17,0.7391304347826086,0.002234777
18,0.7826086956521738,0.002721798
19,0.8260869565217391,0.003220136
20,0.8695652173913043,0.003724674
21,0.9130434782608695,0.004239411
22,0.9565217391304348,0.004760772
23,1.0,0.005286316
24,1.0434782608695652,0.005812197
25,1.0869565217391304,0.006344537
26,1.1304347826086956,0.006881138
27,1.1739130434782608,0.007419316
28,1.2173913043478262,0.007961157
29,1.2608695652173914,0.008499577
30,1.3043478260869565,0.009044952
31,1.3478260869565217,0.009590955
32,1.391304347826087,0.01000005
33,1.434782608695652,0.01000007
34,1.4782608695652173,0.01000005
35,1.5217391304347825,0.01000004
36,1.5652173913043477,0.01000006
37,1.608695652173913,0.01000004
38,1.6521739130434783,0.01000004
39,1.6956521739130435,0.01000005
40,1.7391304347826086,0.01000004
41,1.7826086956521738,0.01000004
42,1.826086956521739,0.01000005
43,1.8695652173913042,0.01000006
44,1.9130434782608696,0.01000005
45,1.9565217391304348,0.01000005
46,2.0,0.01000004
47,2.043478260869565,0.01000004
48,2.0869565217391304,0.01000004
49,2.130434782608696,0.01000003
50,2.1739130434782608,0.01000004
51,2.217391304347826,0.01000003
52,2.260869565217391,0.01000006
53,2.3043478260869565,0.01000004
54,2.3478260869565215,0.01000003
55,2.391304347826087,0.01000004
56,2.4347826086956523,0.01000004
57,2.4782608695652173,0.01000004
58,2.5217391304347827,0.01000004
59,2.5652173913043477,0.01000005
60,2.608695652173913,0.01000003
61,2.652173913043478,0.01000005
62,2.6956521739130435,0.01000006
63,2.7391304347826084,0.01000005
64,2.782608695652174,0.01000003
65,2.8260869565217392,0.01000004
66,2.869565217391304,0.01000003
67,2.9130434782608696,0.01000003
68,2.9565217391304346,0.01000002
69,3.0,0.01000002
